  Freq              AMPL              PHASE          REAL          IMAG
 0.5420000E+02   0.1032203E+01  -0.2693215E+01   0.1031063E+01  -0.4850133E-01
 0.5440000E+02   0.1029871E+01  -0.2761444E+01   0.1028675E+01  -0.4961675E-01
 0.5460000E+02   0.1027313E+01  -0.2808523E+01   0.1026079E+01  -0.5033663E-01
 0.5480000E+02   0.1024608E+01  -0.2832240E+01   0.1023357E+01  -0.5062771E-01
 0.5500000E+02   0.1021843E+01  -0.2831597E+01   0.1020595E+01  -0.5047962E-01
 0.5520000E+02   0.1019099E+01  -0.2806852E+01   0.1017876E+01  -0.4990448E-01
 0.5540000E+02   0.1016451E+01  -0.2759378E+01   0.1015273E+01  -0.4893361E-01
 0.5560000E+02   0.1013959E+01  -0.2691383E+01   0.1012840E+01  -0.4761166E-01
 0.5580000E+02   0.1011662E+01  -0.2605523E+01   0.1010616E+01  -0.4598941E-01
 0.5600000E+02   0.1009585E+01  -0.2504499E+01   0.1008621E+01  -0.4411667E-01
 0.5620000E+02   0.1007739E+01  -0.2390723E+01   0.1006862E+01  -0.4203671E-01
 0.5640000E+02   0.1006127E+01  -0.2266125E+01   0.1005340E+01  -0.3978329E-01
 0.5660000E+02   0.1004748E+01  -0.2132126E+01   0.1004052E+01  -0.3738068E-01
 0.5680000E+02   0.1003604E+01  -0.1989766E+01   0.1002999E+01  -0.3484612E-01
 0.5700000E+02   0.1002701E+01  -0.1839919E+01   0.1002184E+01  -0.3219385E-01
 0.5720000E+02   0.1002049E+01  -0.1683527E+01   0.1001617E+01  -0.2943905E-01
 0.5740000E+02   0.1001661E+01  -0.1521749E+01   0.1001307E+01  -0.2660051E-01
