  Freq              AMPL              PHASE          REAL          IMAG
 0.4560000E+02   0.1035472E+01  -0.1952975E+01   0.1034871E+01  -0.3528811E-01
 0.4580000E+02   0.1036474E+01  -0.1999956E+01   0.1035843E+01  -0.3617163E-01
 0.4600000E+02   0.1037500E+01  -0.2047725E+01   0.1036838E+01  -0.3707188E-01
 0.4620000E+02   0.1038557E+01  -0.2096604E+01   0.1037862E+01  -0.3799509E-01
 0.4640000E+02   0.1039652E+01  -0.2147088E+01   0.1038923E+01  -0.3895057E-01
 0.4660000E+02   0.1040789E+01  -0.2199819E+01   0.1040022E+01  -0.3995032E-01
 0.4680000E+02   0.1041967E+01  -0.2255540E+01   0.1041160E+01  -0.4100811E-01
 0.4700000E+02   0.1043183E+01  -0.2315026E+01   0.1042331E+01  -0.4213815E-01
 0.4720000E+02   0.1044428E+01  -0.2378988E+01   0.1043528E+01  -0.4335341E-01
 0.4740000E+02   0.1045690E+01  -0.2447988E+01   0.1044736E+01  -0.4466400E-01
 0.4760000E+02   0.1046956E+01  -0.2522378E+01   0.1045941E+01  -0.4607607E-01
 0.4780000E+02   0.1048208E+01  -0.2602272E+01   0.1047127E+01  -0.4759138E-01
 0.4800000E+02   0.1049434E+01  -0.2687569E+01   0.1048279E+01  -0.4920767E-01
 0.4820000E+02   0.1050620E+01  -0.2778000E+01   0.1049385E+01  -0.5091959E-01
 0.4840000E+02   0.1051756E+01  -0.2873190E+01   0.1050433E+01  -0.5271989E-01
 0.4860000E+02   0.1052834E+01  -0.2972716E+01   0.1051417E+01  -0.5460041E-01
 0.4880000E+02   0.1053850E+01  -0.3076147E+01   0.1052331E+01  -0.5655286E-01
 0.4900000E+02   0.1054799E+01  -0.3183072E+01   0.1053172E+01  -0.5856933E-01
 0.4920000E+02   0.1055681E+01  -0.3293113E+01   0.1053938E+01  -0.6064255E-01
 0.4940000E+02   0.1056494E+01  -0.3405940E+01   0.1054628E+01  -0.6276615E-01
 0.4960000E+02   0.1057239E+01  -0.3521287E+01   0.1055243E+01  -0.6493495E-01
 0.4980000E+02   0.1057918E+01  -0.3638972E+01   0.1055785E+01  -0.6714537E-01
 0.5000000E+02   0.1058533E+01  -0.3758916E+01   0.1056255E+01  -0.6939571E-01
 0.5020000E+02   0.1059084E+01  -0.3881151E+01   0.1056655E+01  -0.7168631E-01
 0.5040000E+02   0.1059573E+01  -0.4005809E+01   0.1056985E+01  -0.7401924E-01
 0.5060000E+02   0.1059997E+01  -0.4133088E+01   0.1057240E+01  -0.7639762E-01
 0.5080000E+02   0.1060350E+01  -0.4263194E+01   0.1057416E+01  -0.7882441E-01
 0.5100000E+02   0.1060624E+01  -0.4396262E+01   0.1057504E+01  -0.8130107E-01
 0.5120000E+02   0.1060810E+01  -0.4532298E+01   0.1057493E+01  -0.8382630E-01
 0.5140000E+02   0.1060895E+01  -0.4671119E+01   0.1057372E+01  -0.8639522E-01
 0.5160000E+02   0.1060870E+01  -0.4812353E+01   0.1057130E+01  -0.8899924E-01
 0.5180000E+02   0.1060725E+01  -0.4955457E+01   0.1056761E+01  -0.9162678E-01
 0.5200000E+02   0.1060455E+01  -0.5099792E+01   0.1056257E+01  -0.9426461E-01
 0.5220000E+02   0.1060058E+01  -0.5244710E+01   0.1055620E+01  -0.9689959E-01
 0.5240000E+02   0.1059535E+01  -0.5389637E+01   0.1054851E+01  -0.9952027E-01
 0.5260000E+02   0.1058888E+01  -0.5534139E+01   0.1053953E+01  -0.1021180E+00
 0.5280000E+02   0.1058120E+01  -0.5677936E+01   0.1052929E+01  -0.1046868E+00
 0.5300000E+02   0.1057232E+01  -0.5820859E+01   0.1051780E+01  -0.1072228E+00
 0.5320000E+02   0.1056219E+01  -0.5962761E+01   0.1050505E+01  -0.1097222E+00
 0.5340000E+02   0.1055078E+01  -0.6103399E+01   0.1049097E+01  -0.1121791E+00
 0.5360000E+02   0.1053800E+01  -0.6242320E+01   0.1047551E+01  -0.1145835E+00
 0.5380000E+02   0.1052376E+01  -0.6378770E+01   0.1045861E+01  -0.1169197E+00
 0.5400000E+02   0.1050802E+01  -0.6511681E+01   0.1044023E+01  -0.1191671E+00
 0.5420000E+02   0.1049080E+01  -0.6639731E+01   0.1042043E+01  -0.1213008E+00
 0.5440000E+02   0.1047217E+01  -0.6761491E+01   0.1039934E+01  -0.1232958E+00
 0.5460000E+02   0.1045234E+01  -0.6875632E+01   0.1037717E+01  -0.1251298E+00
 0.5480000E+02   0.1043157E+01  -0.6981158E+01   0.1035424E+01  -0.1267884E+00
 0.5500000E+02   0.1041020E+01  -0.7077608E+01   0.1033088E+01  -0.1282679E+00
 0.5520000E+02   0.1038856E+01  -0.7165174E+01   0.1030743E+01  -0.1295767E+00
 0.5540000E+02   0.1036695E+01  -0.7244709E+01   0.1028418E+01  -0.1307349E+00
 0.5560000E+02   0.1034558E+01  -0.7317601E+01   0.1026132E+01  -0.1317709E+00
 0.5580000E+02   0.1032455E+01  -0.7385542E+01   0.1023889E+01  -0.1327173E+00
 0.5600000E+02   0.1030380E+01  -0.7450245E+01   0.1021682E+01  -0.1336045E+00
 0.5620000E+02   0.1028319E+01  -0.7513147E+01   0.1019491E+01  -0.1344565E+00
 0.5640000E+02   0.1026245E+01  -0.7575185E+01   0.1017289E+01  -0.1352869E+00
 0.5660000E+02   0.1024129E+01  -0.7636655E+01   0.1015046E+01  -0.1360970E+00
 0.5680000E+02   0.1021939E+01  -0.7697178E+01   0.1012732E+01  -0.1368759E+00
 0.5700000E+02   0.1019650E+01  -0.7755761E+01   0.1010322E+01  -0.1376023E+00
 0.5720000E+02   0.1017239E+01  -0.7810908E+01   0.1007801E+01  -0.1382470E+00
 0.5740000E+02   0.1014695E+01  -0.7860763E+01   0.1005160E+01  -0.1387760E+00
 0.5760000E+02   0.1012015E+01  -0.7903238E+01   0.1002402E+01  -0.1391526E+00
